scorer,,,Michael,Michael,Michael,Michael,Michael,Michael,Michael,Michael,Michael,Michael,Michael,Michael,Michael,Michael,Michael,Michael,Michael,Michael,Michael,Michael,Michael,Michael,Michael,Michael,Michael,Michael,Michael,Michael,Michael,Michael,Michael,Michael,Michael,Michael,Michael,Michael,Michael,Michael,Michael,Michael,Michael,Michael,Michael,Michael,Michael,Michael,Michael,Michael,Michael,Michael,Michael,Michael,Michael,Michael,Michael,Michael,Michael,Michael,Michael,Michael,Michael,Michael,Michael,Michael,Michael,Michael,Michael,Michael,Michael,Michael,Michael,Michael,Michael,Michael,Michael,Michael,Michael,Michael,Michael,Michael,Michael,Michael,Michael,Michael,Michael,Michael,Michael,Michael,Michael,Michael,Michael,Michael,Michael,Michael,Michael,Michael,Michael,Michael,Michael,Michael,Michael,Michael,Michael,Michael,Michael,Michael,Michael,Michael,Michael,Michael,Michael,Michael,Michael,Michael,Michael,Michael,Michael,Michael,Michael,Michael,Michael,Michael,Michael,Michael,Michael,Michael,Michael,Michael,Michael,Michael,Michael,Michael,Michael,Michael,Michael,Michael,Michael,Michael,Michael,Michael,Michael,Michael,Michael,Michael,Michael,Michael,Michael,Michael,Michael,Michael,Michael,Michael,Michael,Michael,Michael,Michael,Michael,Michael,Michael,Michael,Michael,Michael,Michael,Michael,Michael,Michael,Michael,Michael,Michael,Michael,Michael,Michael,Michael,Michael,Michael,Michael,Michael,Michael,Michael,Michael
labeled-data,Fish14,img046.png,583.6375514495267,73.86797364564814,615.6039744926525,64.36444247066476,646.7064401562345,50.541124397961624,396.15880008849064,112.74605572512567,398.7506722271225,110.15418358649382,403.9344165043861,108.42626882740595,447.1322854815833,168.90328539548202,457.49977403611064,175.8149444318336,466.1393478315501,182.72660346818517,308.0351473750082,212.10115437267925,320.13055068862343,222.46864292720662,327.90616710451894,234.5640462408218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,Fish14,img058.png,547.3513415086809,79.91567530245575,571.5421481359112,73.0040162661042,603.5085711790373,64.36444247066476,390.9750558112269,106.69835406831803,390.9750558112269,111.88209834558174,393.5669279498588,116.20188524330146,422.077521474809,156.80788208186684,431.5810526497923,160.26371160004263,445.40437072249546,171.49515753411387,294.2118293023051,212.96511175222324,306.3072326159203,222.46864292720662,310.62701951364005,235.42800362036579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,Fish14,img070.png,507.60930204965945,94.60295075470282,527.4803217791703,85.09941957971941,549.9432136473126,77.32380316382392,385.7913115339633,119.6577147614772,384.06339677487534,115.33792786375747,380.6075672566996,109.29022620694988,389.24714105213906,146.44039352733947,402.2065017452982,152.4880951841471,416.0298198180014,158.5357968409547,270.8849800546186,220.74072816811875,284.7082981273217,226.7884298249264,296.80370144093695,235.42800362036584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,Fish14,img076.png,485.14641018151684,102.37856717059833,505.8813872905716,91.14712123652706,530.936151297346,82.50754744108758,381.4715246362436,123.97750165919692,377.1517377385239,117.0658426228454,379.7436098771556,111.01814096603775,376.2877803589799,142.12060662961974,387.5192262930512,147.30435090688346,396.15880008849064,156.80788208186684,263.1093636387231,225.06051506583847,280.388511229602,230.24425934310213,287.30017026595357,236.29196099990978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,Fish14,img083.png,464.4114330724622,111.88209834558174,486.01036756106083,99.7866950319665,509.3372168087473,91.14712123652706,379.7436098771556,125.70541641828484,376.2877803589799,120.52167214102118,368.51216394308443,115.33792786375747,362.4644622862767,138.664777111444,375.4238229794359,143.84852138870767,385.7913115339633,150.7601804250592,251.87791770465185,230.24425934310213,268.29310791598675,231.97217410219005,277.79663909097013,239.7477905180855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,Fish14,img101.png,423.80543623389684,122.24958690010905,444.54041334295147,114.47397048421354,460.9556035542865,108.42626882740595,382.3354820157875,133.4810328341803,373.69590822034803,129.16124593646057,368.51216394308443,124.84145903874085,335.68178352041446,136.07290497281215,342.593442556766,136.07290497281215,348.6411442135736,136.9368623523561,223.36732417970165,246.6594495544371,243.2383439092124,239.7477905180855,257.92561936145944,235.42800362036584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,Fish14,img116.png,400.47858698621036,139.52873449098794,416.89377719754526,126.56937379782877,435.03688216796814,118.79375738193326,390.11109843168305,138.664777111444,381.4715246362436,133.4810328341803,371.1040360817162,130.8891606955485,320.99450806816736,130.8891606955485,327.90616710451894,131.75311807509243,334.81782614087047,130.8891606955485,211.27192086608642,255.29902334987653,231.14294059559717,244.93153479534922,246.69417342738814,238.88383313854158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,Fish14,img123.png,390.11109843168305,142.98456400916373,404.7983738839301,134.3449902137243,425.5333509929847,127.43333117737271,400.47858698621036,139.52873449098794,390.11109843168305,136.07290497281215,378.87965249761174,134.3449902137243,314.08284903181584,133.4810328341803,319.2665933090795,130.02520331600456,327.042209724975,127.43333117737271,204.3602618297349,256.1629807294205,221.6394094206138,250.11527907261288,238.91855701149268,239.7477905180855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,Fish14,img138.png,375.4238229794359,149.89622304551526,384.06339677487534,140.39269187053188,400.47858698621036,133.4810328341803,413.43794767936953,141.2566492500758,408.2542034021058,136.9368623523561,397.8867148475785,132.61707545463636,333.0899113817826,140.39269187053188,326.178252345431,132.61707545463636,315.81076379090365,127.43333117737265,202.63234707064697,257.89089548850836,223.36732417970165,253.57110859078867,238.0545996319487,248.38736431352496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,Fish14,img147.png,365.0563344249086,154.21600994323498,378.87965249761174,143.84852138870767,392.7029705703148,140.39269187053188,426.3973083725287,141.2566492500758,416.89377719754526,137.80081973190002,409.9821181611937,135.20894759326822,355.55280324992515,141.2566492500758,346.9132294544857,137.80081973190002,340.0015704181342,137.80081973190002,197.44860279338332,263.93859714531595,217.31962252289406,258.75485286805235,239.7825143910366,256.1629807294205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,Fish14,img154.png,357.28071800901307,154.21600994323498,375.4238229794359,147.30435090688346,388.38318367259507,142.98456400916373,432.4450100293363,141.2566492500758,428.98918051116044,137.80081973190002,418.62169195663313,134.3449902137243,373.69590822034803,142.98456400916373,366.78424918399645,139.52873449098794,359.00863276810094,136.9368623523561,197.44860279338332,265.6665119044038,218.183579902438,264.80255452485994,236.32668487286082,260.4827676271402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,Fish14,img176.png,338.27365565904626,168.90328539548202,352.09697373174936,160.26371160004263,361.6005049067328,152.4880951841471,449.7241576202152,149.89622304551526,448.8602002406712,143.84852138870767,447.1322854815833,138.664777111444,415.1658624384574,151.62413780460318,411.71003292028166,148.1683082864274,403.0704591248422,147.30435090688346,201.76838969110304,272.5781709407554,217.31962252289406,273.4421283202994,230.27898321605323,274.30608569984327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,Fish14,img193.png,326.178252345431,179.27077395000939,341.72948517722205,168.03932801593808,,,457.49977403611064,161.9916263591305,459.2276887951985,157.67183946141077,459.2276887951985,148.1683082864274,437.6287543065999,167.17537063639415,434.17292478842415,161.12766897958656,430.7170952702484,156.80788208186684,197.44860279338332,276.8979578384751,212.13587824563035,281.21774473619485,224.2312815592456,283.8096168748267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,Fish14,img211.png,308.0351473750082,186.1824329863609,321.85846544771135,181.86264608864118,,,462.68351831337435,172.3591149136578,461.81956093383036,164.5834984977623,463.5474756929182,158.5357968409547,456.63581665656676,179.27077395000939,454.0439445179349,176.67890181137753,450.58811499975906,170.63120015456994,193.99277327520753,279.489829977107,209.54400610699855,286.40148901345856,223.36732417970165,291.58523329072216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,Fish14,img227.png,295.939744061393,193.09409202271254,307.17118999546426,183.5905608477291,,,470.4591347292698,179.27077395000939,467.0033052110941,172.3591149136578,467.86726259063795,164.5834984977623,469.59517734972593,187.0463903659049,467.0033052110941,181.86264608864118,466.1393478315501,175.8149444318336,203.4963044501909,284.6735742543707,214.7277503842622,288.1294037725464,226.82315369787744,288.9933611520904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,Fish15,img004.png,,,,,,,582.8663786342702,277.62676134662263,656.1295917639845,257.4419985455788,711.4507935149934,241.74273858921143,640.4303318076172,215.57730532859912,682.295025024597,211.8393862913688,718.179047782008,204.36354821690819,218.79306440803634,375.56024012205717,247.20124909098683,375.56024012205717,268.8811795069227,374.8126563146111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,Fish15,img015.png,804.8987694457514,284.3550156136372,,,,,522.3120902311389,290.3356860732057,592.584968131069,269.40333946471594,641.1779156150633,254.45166331579455,579.8760434044859,233.51931670730474,616.507649969343,221.55797578816774,652.3916727267542,215.57730532859912,189.6372959176398,353.88030970612135,209.07447491123747,359.1133963582438,227.76407009738915,363.59889920292017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,Fish15,img025.png,766.7719952660022,275.3840099242843,820.598029402119,255.94683093068667,,,481.94256462905133,301.54944318489675,549.2251072991971,270.150923272162,595.5753033608532,261.9275013902552,537.2637663800601,238.75240335942723,563.4291996406726,227.53864624773624,601.5559738204217,222.3055595956138,162.72427884958148,338.1810497497539,183.65662545807132,341.1713849795382,199.35588541443866,349.39480686144486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,Fish15,img036.png,729.392804893699,268.65575565727005,787.7043418744921,243.98549001154993,832.559370321256,224.5483110179522,428.1165304929347,293.3260213029902,502.1273274300952,282.8598479987453,523.8072578460311,261.1799175828094,,,504.3700788524334,240.99515478176562,526.7975930758153,235.01448432219712,138.80159701130745,318.74387075615647,154.50085696767485,323.22937360083284,167.95736550170403,323.9769574082789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,Fish15,img066.png,648.653753689524,254.4516633157948,691.2660307139496,217.07247294349156,721.9169668192383,193.14979110521745,484.1853160513897,285.1025994210835,459.5150504056695,306.03494602957335,401.9510972323224,317.24870314126434,514.8362521566784,280.6170965764071,495.39907316308063,264.91783662003974,478.2046455918211,249.96616047111843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,Fish15,img078.png,635.1972451554948,255.19924712324087,671.828851720352,214.82972152115337,698.7418687884102,178.9456987637422,463.2529694428998,278.3743451540689,468.48605609502226,298.55910795511267,458.0198827907774,327.7148764455092,490.1659865109582,291.08326988065204,496.89424077797275,265.6654204274858,492.4087379332964,246.22824143388812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,Fish15,img096.png,626.9738232735881,267.1605880423779,652.3916727267542,221.55797578816794,672.576435527798,187.16912064564895,316.726543183471,221.55797578816794,363.8243230525731,234.26690051475106,395.9704267727539,246.22824143388812,494.65148935563457,276.8791775391768,510.3507493120019,249.96616047111843,520.8169226162468,228.28623005518256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,Fish15,img106.png,620.2455690065735,272.3936746945004,666.5957650682294,231.2765652849668,685.2853602543811,198.38287775733994,294.299028960089,163.9940226148209,291.30869373030475,207.3538834466927,304.76520226433394,235.76206812964318,476.70947797692895,273.88884230939254,505.8652464673255,270.89850707960824,520.0693388088008,264.1702528125937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,Fish15,img118.png,620.9931528140196,269.4033394647161,665.8481812607833,232.77173289985893,695.751533558626,208.10146725413875,354.8533173632203,123.62449701273336,284.5804394632902,131.10033508719403,274.8618499664913,180.44086637863433,432.6020333376111,217.07247294349156,461.01021802056164,261.1799175828094,494.65148935563457,278.3743451540689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,Fish15,img125.png,619.4979851991275,267.1605880423779,668.0909326831217,239.4999871668735,704.7225392479788,214.0821377137073,419.89310861102797,125.11966462762548,333.1733869472844,127.36241604996367,264.3956766622464,117.64382655316483,452.0392123312088,177.45053114885008,446.05854187164016,227.53864624773644,469.9812237099144,261.9275013902555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,Fish15,img130.png,628.4689908884802,262.67508519770155,681.5474412171509,238.75240335942743,724.1597182415765,212.58697009881513,416.15518957379766,75.03154952873909,377.2808315866023,129.6051674723019,307.7555374941182,136.33342173931646,469.2336399024682,163.24643880737483,437.0875361822874,201.3732129871242,451.2916285237627,230.52898147752074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,Fish15,img140.png,628.4689908884802,262.67508519770155,695.7515335586261,247.72340904878024,732.3831401234831,230.52898147752074,418.3979409961358,15.224844933053859,401.20351342487635,73.53638191384697,407.18418388444485,130.35275127974796,479.6998132067131,118.39141036061089,462.50538563545365,171.46986068928157,441.5730390269638,205.85871583180057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,Fish15,img142.png,632.2069099257105,263.4226690051476,686.7805278692733,252.20891189345662,731.6355563160372,238.75240335942743,421.38827622592004,4.758671628808941,403.4462648472145,51.108867690465004,403.44626484721454,107.17765324891992,493.9039055481884,97.45906375212105,471.4763913248064,160.25610357759058,458.0198827907773,194.64495872010957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,Fish17,img002.png,172.65545873456105,72.25299647848735,112.68425313458658,20.459682551236682,,,537.9346201162238,68.16405064212543,516.1269089889603,83.15685204211906,506.5860353707825,103.60158122392852,719.2112188616011,149.94296736936334,739.6559480434106,141.76507569663957,762.826641116128,143.12805764209352,,,,,,,,,,,,,,,314.40558106177343,331.2195661147407,,,818.7089008797406,331.2195661147407,833.7017022797341,320.31571055110896,844.6055578433659,316.2267647147471,30.905336407348685,423.9023384056103,66.34286698915176,417.08742867834053,97.69145173459296,419.81339256924844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,Fish17,img006.png,195.82615180727845,80.43088815121112,137.21792815275796,20.459682551236682,,,531.1197103889539,58.623177023947676,514.7639270435063,77.70492426030319,501.1341075889667,98.14965344211268,724.663146643417,148.5799854239094,736.9299841525027,140.40209375118556,753.2857674979502,140.40209375118556,,,,,,,,,,,,,,,308.9536532799576,331.2195661147407,,,820.0718828251945,331.2195661147407,833.7017022797341,317.58974666020106,847.3315217342738,313.5008008238391,33.63130029825661,419.81339256924844,60.89093920733591,415.7244467328866,99.05443368004694,415.7244467328866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,Fish17,img013.png,247.61946573452914,115.86841873301421,187.64826013455468,49.08230340576995,108.5953072982247,9.555826987604945,539.2976020616777,51.808267296677855,509.3119992616905,70.89001453303337,499.77112564351273,88.60877982393492,719.2112188616011,145.85402153300143,727.3891105343249,133.58718402391574,742.3819119343185,129.49823818755388,843.2425758979119,96.7866714966587,,,,,,,,,,,284.41997826178624,338.03447584201047,304.8647074435957,327.13062027837873,,,815.9829369888326,329.85658416928675,824.1608286615564,318.952728605655,836.427666170642,308.0488730420233,24.090426680078856,417.08742867834053,59.527957261881944,415.7244467328866,94.96548784368503,423.9023384056103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,Fish17,img032.png,337.57627413449086,178.56558822389658,292.59786993451,121.32034651483008,233.98964627998947,69.52703258757941,533.8456742798619,38.17844784213821,520.2158548253221,50.4452853512239,498.4081436980588,69.52703258757941,726.026128588871,119.9573645693761,720.574200807055,126.77227429664592,716.4852549706932,134.95016596936975,787.3603161342993,85.88281593302699,836.427666170642,88.60877982393492,,,,,,,,,272.15314075270055,312.13781887838513,292.59786993451,313.5008008238391,306.22768938904966,321.6786924965629,829.6127564433723,305.32290915111537,825.5238106070103,314.86378276929304,815.9829369888326,320.31571055110896,10.460607225539206,422.53935646015634,44.535155861888335,404.82059116925484,82.69865033459936,389.82778976926113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,Fish17,img042.png,371.65082277083997,227.63293826023934,343.0282019163067,163.572786823903,296.68681577087193,114.50543678756026,542.0235659525856,15.007754769420814,527.030764552592,28.637574223960456,512.0379631525984,42.2673936785001,715.1222730252392,114.50543678756026,712.3963091343313,119.9573645693761,706.9443813525154,129.49823818755388,753.2857674979502,95.42368955120475,788.7232980797534,88.60877982393492,833.7017022797341,80.43088815121112,,,,,,,261.2492851890688,299.87098136929944,278.9680504799704,305.32290915111537,299.41277966177984,308.0488730420233,843.2425758979119,305.32290915111537,829.6127564433723,312.13781887838513,818.7089008797406,318.952728605655,11.823589170993188,421.17637451470245,47.261119752796255,400.73164533289287,71.79479477096761,392.5537536601691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,Fish17,img064.png,412.54028113445895,282.15221607839794,397.54747973446536,215.36610075115365,370.287840825386,171.75067849662676,557.0163673525792,9.555826987604945,540.6605840071317,17.733718660328748,531.1197103889539,24.54862838759857,702.8554355161535,124.04631040573801,689.2256160616139,126.77227429664592,678.3217604979822,126.77227429664592,682.410706334344,111.77947289665232,711.0333271888773,99.51263538756663,753.2857674979502,85.88281593302699,,,,,,,255.79735740725292,297.14501747839154,274.87910464360846,302.59694526020746,285.7829602072402,309.4118549874772,820.0718828251945,276.700288296582,807.8050453161088,290.3301077511218,803.716099479747,299.87098136929944,5.008679443723345,422.5393564601564,45.89813780734229,393.9167356056231,66.34286698915177,374.8349883692675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
labeled-data,Fish17,img069.png,420.7181728071827,291.6930896965757,404.3623894617352,230.35890215114725,377.10275055265583,179.9285701693506,565.194259025303,9.555826987604945,544.7495298434935,19.0967006057827,532.4826923344078,28.637574223960456,697.4035077343376,121.32034651483008,691.9515799525218,126.77227429664592,683.773688279798,132.2242020784618,670.1438688252583,117.23140067846819,698.7664896797917,100.87561733302061,731.4780563706868,94.06070760575076,,,,,,,251.70841157089106,295.7820355329376,273.5161226981545,302.59694526020746,285.7829602072402,310.7748369329312,814.6199550433787,265.7964327329504,807.8050453161088,273.9743244056741,800.990135588839,286.2411619147598,7.734643334631301,418.4504106237944,37.720246134618506,384.3758619874453,63.61690309824384,372.1090244783595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
